,date_range,DMA,covid conspiracy,covid hoax,pizzagate,plandemic,wuhan lab
0,2020-03-01 2020-03-31,Abilene-Sweetwater TX,0.0,0.0,0.0,0.0,0.0
1,2020-03-01 2020-03-31,Albany GA,0.0,0.0,0.0,0.0,0.0
2,2020-03-01 2020-03-31,Albany-Schenectady-Troy NY,29.0,0.0,0.0,0.0,28.0
3,2020-03-01 2020-03-31,Albuquerque-Santa Fe NM,26.0,39.0,0.0,0.0,6.0
4,2020-03-01 2020-03-31,Alexandria LA,0.0,0.0,0.0,0.0,0.0
5,2020-03-01 2020-03-31,Alpena MI,0.0,0.0,0.0,0.0,0.0
6,2020-03-01 2020-03-31,Amarillo TX,0.0,0.0,40.0,0.0,27.0
7,2020-03-01 2020-03-31,Anchorage AK,0.0,0.0,39.0,0.0,0.0
8,2020-03-01 2020-03-31,Atlanta GA,61.0,21.0,17.0,0.0,16.0
9,2020-03-01 2020-03-31,Augusta GA,0.0,0.0,0.0,0.0,0.0
10,2020-03-01 2020-03-31,Austin TX,60.0,46.0,16.0,0.0,18.0
11,2020-03-01 2020-03-31,Bakersfield CA,0.0,0.0,26.0,0.0,0.0
12,2020-03-01 2020-03-31,Baltimore MD,57.0,11.0,10.0,0.0,10.0
13,2020-03-01 2020-03-31,Bangor ME,0.0,0.0,0.0,0.0,0.0
14,2020-03-01 2020-03-31,Baton Rouge LA,0.0,0.0,0.0,0.0,14.0
15,2020-03-01 2020-03-31,Beaumont-Port Arthur TX,0.0,0.0,0.0,0.0,32.0
16,2020-03-01 2020-03-31,Bend OR,0.0,0.0,78.0,0.0,0.0
17,2020-03-01 2020-03-31,"Billings, MT",0.0,0.0,0.0,0.0,0.0
18,2020-03-01 2020-03-31,Biloxi-Gulfport MS,0.0,0.0,0.0,0.0,33.0
19,2020-03-01 2020-03-31,Binghamton NY,0.0,0.0,54.0,0.0,0.0
20,2020-03-01 2020-03-31,Birmingham AL,25.0,19.0,35.0,0.0,23.0
21,2020-03-01 2020-03-31,Bluefield-Beckley-Oak Hill WV,0.0,0.0,0.0,0.0,100.0
22,2020-03-01 2020-03-31,Boise ID,0.0,84.0,39.0,0.0,13.0
23,2020-03-01 2020-03-31,Boston MA-Manchester NH,43.0,20.0,13.0,0.0,22.0
24,2020-03-01 2020-03-31,Bowling Green KY,0.0,0.0,0.0,0.0,0.0
25,2020-03-01 2020-03-31,Buffalo NY,27.0,41.0,0.0,0.0,13.0
26,2020-03-01 2020-03-31,Burlington VT-Plattsburgh NY,0.0,43.0,20.0,0.0,13.0
27,2020-03-01 2020-03-31,Butte-Bozeman MT,0.0,0.0,0.0,0.0,0.0
28,2020-03-01 2020-03-31,Casper-Riverton WY,0.0,0.0,0.0,0.0,0.0
29,2020-03-01 2020-03-31,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,0.0,0.0,19.0,0.0,26.0
30,2020-03-01 2020-03-31,Champaign & Springfield-Decatur IL,0.0,0.0,19.0,0.0,0.0
31,2020-03-01 2020-03-31,Charleston SC,0.0,0.0,0.0,0.0,0.0
32,2020-03-01 2020-03-31,Charleston-Huntington WV,0.0,0.0,62.0,0.0,14.0
33,2020-03-01 2020-03-31,Charlotte NC,25.0,0.0,36.0,0.0,15.0
34,2020-03-01 2020-03-31,Charlottesville VA,0.0,0.0,66.0,0.0,0.0
35,2020-03-01 2020-03-31,Chattanooga TN,0.0,0.0,18.0,0.0,12.0
36,2020-03-01 2020-03-31,Cheyenne WY-Scottsbluff NE,0.0,0.0,0.0,0.0,0.0
37,2020-03-01 2020-03-31,Chicago IL,43.0,22.0,18.0,0.0,14.0
38,2020-03-01 2020-03-31,Chico-Redding CA,0.0,0.0,38.0,0.0,26.0
39,2020-03-01 2020-03-31,Cincinnati OH,0.0,25.0,36.0,0.0,8.0
40,2020-03-01 2020-03-31,Clarksburg-Weston WV,0.0,0.0,87.0,0.0,0.0
41,2020-03-01 2020-03-31,Cleveland-Akron (Canton) OH,20.0,8.0,25.0,0.0,14.0
42,2020-03-01 2020-03-31,Colorado Springs-Pueblo CO,0.0,0.0,0.0,0.0,0.0
43,2020-03-01 2020-03-31,Columbia SC,0.0,0.0,63.0,0.0,0.0
44,2020-03-01 2020-03-31,Columbia-Jefferson City MO,0.0,0.0,0.0,0.0,0.0
45,2020-03-01 2020-03-31,Columbus GA,0.0,0.0,31.0,0.0,21.0
46,2020-03-01 2020-03-31,Columbus OH,67.0,0.0,18.0,0.0,28.0
47,2020-03-01 2020-03-31,Columbus-Tupelo-West Point MS,0.0,0.0,0.0,0.0,0.0
48,2020-03-01 2020-03-31,Corpus Christi TX,0.0,0.0,33.0,0.0,0.0
49,2020-03-01 2020-03-31,Dallas-Ft. Worth TX,43.0,16.0,18.0,0.0,10.0
50,2020-03-01 2020-03-31,Davenport IA-Rock Island-Moline IL,0.0,0.0,52.0,0.0,17.0
51,2020-03-01 2020-03-31,Dayton OH,0.0,0.0,0.0,0.0,10.0
52,2020-03-01 2020-03-31,Denver CO,59.0,19.0,24.0,0.0,16.0
53,2020-03-01 2020-03-31,Des Moines-Ames IA,39.0,0.0,14.0,0.0,0.0
54,2020-03-01 2020-03-31,Detroit MI,32.0,30.0,14.0,0.0,15.0
55,2020-03-01 2020-03-31,Dothan AL,0.0,0.0,81.0,0.0,0.0
56,2020-03-01 2020-03-31,Duluth MN-Superior WI,0.0,0.0,48.0,0.0,0.0
57,2020-03-01 2020-03-31,El Paso TX,0.0,0.0,16.0,0.0,0.0
58,2020-03-01 2020-03-31,Elmira NY,0.0,0.0,0.0,0.0,0.0
59,2020-03-01 2020-03-31,Erie PA,0.0,0.0,96.0,0.0,0.0
60,2020-03-01 2020-03-31,Eugene OR,0.0,0.0,0.0,0.0,18.0
61,2020-03-01 2020-03-31,Eureka CA,0.0,0.0,0.0,0.0,0.0
62,2020-03-01 2020-03-31,Evansville IN,0.0,0.0,0.0,0.0,19.0
63,2020-03-01 2020-03-31,Fairbanks AK,0.0,0.0,0.0,0.0,0.0
64,2020-03-01 2020-03-31,Fargo-Valley City ND,0.0,0.0,0.0,0.0,0.0
65,2020-03-01 2020-03-31,Flint-Saginaw-Bay City MI,0.0,0.0,33.0,0.0,11.0
66,2020-03-01 2020-03-31,Florence-Myrtle Beach SC,0.0,0.0,44.0,0.0,15.0
67,2020-03-01 2020-03-31,Fresno-Visalia CA,28.0,0.0,10.0,0.0,7.0
68,2020-03-01 2020-03-31,Ft. Myers-Naples FL,0.0,0.0,11.0,0.0,0.0
69,2020-03-01 2020-03-31,Ft. Smith-Fayetteville-Springdale-Rogers AR,0.0,0.0,20.0,0.0,14.0
70,2020-03-01 2020-03-31,Ft. Wayne IN,0.0,0.0,26.0,0.0,0.0
71,2020-03-01 2020-03-31,Gainesville FL,0.0,0.0,0.0,0.0,0.0
72,2020-03-01 2020-03-31,Glendive MT,0.0,0.0,0.0,0.0,0.0
73,2020-03-01 2020-03-31,Grand Junction-Montrose CO,0.0,0.0,92.0,0.0,0.0
74,2020-03-01 2020-03-31,Grand Rapids-Kalamazoo-Battle Creek MI,45.0,17.0,32.0,0.0,5.0
75,2020-03-01 2020-03-31,Great Falls MT,0.0,0.0,0.0,0.0,0.0
76,2020-03-01 2020-03-31,Green Bay-Appleton WI,0.0,33.0,31.0,0.0,10.0
77,2020-03-01 2020-03-31,Greensboro-High Point-Winston Salem NC,0.0,20.0,84.0,0.0,25.0
78,2020-03-01 2020-03-31,Greenville-New Bern-Washington NC,0.0,0.0,0.0,0.0,46.0
79,2020-03-01 2020-03-31,Greenville-Spartanburg SC-Asheville NC-Anderson SC,84.0,32.0,15.0,0.0,0.0
80,2020-03-01 2020-03-31,Greenwood-Greenville MS,0.0,0.0,0.0,0.0,0.0
81,2020-03-01 2020-03-31,Harlingen-Weslaco-Brownsville-McAllen TX,0.0,0.0,0.0,0.0,9.0
82,2020-03-01 2020-03-31,Harrisburg-Lancaster-Lebanon-York PA,24.0,0.0,26.0,13.0,6.0
83,2020-03-01 2020-03-31,Harrisonburg VA,0.0,0.0,0.0,0.0,50.0
84,2020-03-01 2020-03-31,Hartford & New Haven CT,57.0,22.0,15.0,0.0,14.0
85,2020-03-01 2020-03-31,Hattiesburg-Laurel MS,0.0,0.0,83.0,0.0,0.0
86,2020-03-01 2020-03-31,Helena MT,0.0,0.0,0.0,0.0,0.0
87,2020-03-01 2020-03-31,Honolulu HI,34.0,51.0,24.0,0.0,40.0
88,2020-03-01 2020-03-31,Houston TX,17.0,17.0,40.0,0.0,17.0
89,2020-03-01 2020-03-31,Huntsville-Decatur (Florence) AL,0.0,0.0,54.0,0.0,12.0
90,2020-03-01 2020-03-31,Idaho Falls-Pocatello ID,0.0,0.0,0.0,0.0,0.0
91,2020-03-01 2020-03-31,Indianapolis IN,72.0,0.0,26.0,0.0,3.0
92,2020-03-01 2020-03-31,Jackson MS,0.0,0.0,44.0,0.0,29.0
93,2020-03-01 2020-03-31,Jackson TN,0.0,0.0,0.0,0.0,0.0
94,2020-03-01 2020-03-31,Jacksonville FL,0.0,0.0,8.0,0.0,0.0
95,2020-03-01 2020-03-31,Johnstown-Altoona PA,0.0,0.0,24.0,0.0,49.0
96,2020-03-01 2020-03-31,Jonesboro AR,0.0,0.0,100.0,0.0,0.0
97,2020-03-01 2020-03-31,Joplin MO-Pittsburg KS,0.0,0.0,0.0,0.0,0.0
98,2020-03-01 2020-03-31,Juneau AK,0.0,0.0,0.0,0.0,0.0
99,2020-03-01 2020-03-31,Kansas City MO,34.0,13.0,12.0,0.0,4.0
100,2020-03-01 2020-03-31,Knoxville TN,0.0,27.0,13.0,0.0,9.0
101,2020-03-01 2020-03-31,La Crosse-Eau Claire WI,0.0,0.0,0.0,0.0,0.0
102,2020-03-01 2020-03-31,Lafayette IN,0.0,0.0,0.0,0.0,0.0
103,2020-03-01 2020-03-31,Lafayette LA,0.0,0.0,71.0,0.0,24.0
104,2020-03-01 2020-03-31,Lake Charles LA,0.0,0.0,79.0,0.0,0.0
105,2020-03-01 2020-03-31,Lansing MI,0.0,0.0,26.0,38.0,0.0
106,2020-03-01 2020-03-31,Laredo TX,0.0,0.0,0.0,0.0,0.0
107,2020-03-01 2020-03-31,Las Vegas NV,72.0,0.0,26.0,0.0,4.0
108,2020-03-01 2020-03-31,Lexington KY,0.0,62.0,29.0,0.0,19.0
109,2020-03-01 2020-03-31,Lima OH,0.0,0.0,0.0,0.0,0.0
110,2020-03-01 2020-03-31,Lincoln & Hastings-Kearney NE,71.0,0.0,25.0,0.0,0.0
111,2020-03-01 2020-03-31,Little Rock-Pine Bluff AR,0.0,28.0,13.0,0.0,17.0
112,2020-03-01 2020-03-31,Los Angeles CA,35.0,23.0,26.0,1.0,17.0
113,2020-03-01 2020-03-31,Louisville KY,0.0,36.0,17.0,0.0,6.0
114,2020-03-01 2020-03-31,Lubbock TX,0.0,0.0,0.0,0.0,0.0
115,2020-03-01 2020-03-31,Macon GA,0.0,0.0,0.0,0.0,0.0
116,2020-03-01 2020-03-31,Madison WI,0.0,32.0,30.0,0.0,0.0
117,2020-03-01 2020-03-31,Mankato MN,0.0,0.0,0.0,0.0,0.0
118,2020-03-01 2020-03-31,Marquette MI,0.0,0.0,0.0,0.0,0.0
119,2020-03-01 2020-03-31,Medford-Klamath Falls OR,0.0,0.0,0.0,0.0,0.0
120,2020-03-01 2020-03-31,Memphis TN,0.0,0.0,10.0,0.0,0.0
121,2020-03-01 2020-03-31,Meridian MS,0.0,0.0,0.0,0.0,0.0
122,2020-03-01 2020-03-31,Miami-Ft. Lauderdale FL,24.0,0.0,11.0,0.0,13.0
123,2020-03-01 2020-03-31,Milwaukee WI,83.0,38.0,0.0,0.0,24.0
124,2020-03-01 2020-03-31,Minneapolis-St. Paul MN,51.0,33.0,21.0,0.0,6.0
125,2020-03-01 2020-03-31,Minot-Bismarck-Dickinson(Williston) ND,0.0,0.0,0.0,0.0,0.0
126,2020-03-01 2020-03-31,Missoula MT,0.0,0.0,0.0,0.0,40.0
127,2020-03-01 2020-03-31,Mobile AL-Pensacola (Ft. Walton Beach) FL,0.0,0.0,24.0,0.0,8.0
128,2020-03-01 2020-03-31,Monroe LA-El Dorado AR,0.0,0.0,0.0,0.0,0.0
129,2020-03-01 2020-03-31,Monterey-Salinas CA,0.0,50.0,23.0,0.0,16.0
130,2020-03-01 2020-03-31,Montgomery (Selma) AL,0.0,0.0,0.0,0.0,0.0
131,2020-03-01 2020-03-31,Nashville TN,42.0,11.0,45.0,0.0,7.0
132,2020-03-01 2020-03-31,New Orleans LA,26.0,39.0,9.0,0.0,6.0
133,2020-03-01 2020-03-31,New York NY,17.0,10.0,20.0,0.0,11.0
134,2020-03-01 2020-03-31,Norfolk-Portsmouth-Newport News VA,0.0,0.0,14.0,0.0,14.0
135,2020-03-01 2020-03-31,North Platte NE,0.0,0.0,0.0,0.0,0.0
136,2020-03-01 2020-03-31,Odessa-Midland TX,0.0,0.0,0.0,0.0,0.0
137,2020-03-01 2020-03-31,Oklahoma City OK,0.0,20.0,38.0,0.0,0.0
138,2020-03-01 2020-03-31,Omaha NE,67.0,0.0,24.0,0.0,8.0
139,2020-03-01 2020-03-31,Orlando-Daytona Beach-Melbourne FL,17.0,0.0,27.0,0.0,2.0
140,2020-03-01 2020-03-31,Ottumwa IA-Kirksville MO,0.0,0.0,0.0,0.0,0.0
141,2020-03-01 2020-03-31,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0.0,0.0,48.0,0.0,0.0
142,2020-03-01 2020-03-31,Palm Springs CA,0.0,0.0,0.0,0.0,26.0
143,2020-03-01 2020-03-31,Panama City FL,0.0,0.0,49.0,0.0,0.0
144,2020-03-01 2020-03-31,Parkersburg WV,0.0,0.0,0.0,0.0,0.0
145,2020-03-01 2020-03-31,Peoria-Bloomington IL,0.0,0.0,27.0,0.0,36.0
146,2020-03-01 2020-03-31,Philadelphia PA,42.0,7.0,23.0,0.0,15.0
147,2020-03-01 2020-03-31,Phoenix AZ,46.0,6.0,22.0,0.0,9.0
148,2020-03-01 2020-03-31,Pittsburgh PA,31.0,59.0,22.0,0.0,18.0
149,2020-03-01 2020-03-31,Portland OR,61.0,9.0,9.0,0.0,23.0
150,2020-03-01 2020-03-31,Portland-Auburn ME,0.0,100.0,16.0,0.0,10.0
151,2020-03-01 2020-03-31,Presque Isle ME,0.0,0.0,0.0,0.0,0.0
152,2020-03-01 2020-03-31,Providence RI-New Bedford MA,50.0,0.0,27.0,0.0,12.0
153,2020-03-01 2020-03-31,Quincy IL-Hannibal MO-Keokuk IA,0.0,0.0,0.0,0.0,0.0
154,2020-03-01 2020-03-31,Raleigh-Durham (Fayetteville) NC,64.0,32.0,27.0,0.0,23.0
155,2020-03-01 2020-03-31,Rapid City SD,0.0,0.0,0.0,0.0,0.0
156,2020-03-01 2020-03-31,Reno NV,0.0,0.0,45.0,0.0,15.0
157,2020-03-01 2020-03-31,Richmond-Petersburg VA,58.0,0.0,0.0,0.0,28.0
158,2020-03-01 2020-03-31,Roanoke-Lynchburg VA,0.0,0.0,30.0,0.0,20.0
159,2020-03-01 2020-03-31,Rochester MN-Mason City IA-Austin MN,0.0,0.0,0.0,0.0,0.0
160,2020-03-01 2020-03-31,Rochester NY,42.0,63.0,0.0,0.0,30.0
161,2020-03-01 2020-03-31,Rockford IL,0.0,0.0,0.0,0.0,0.0
162,2020-03-01 2020-03-31,Sacramento-Stockton-Modesto CA,20.0,8.0,40.0,0.0,12.0
163,2020-03-01 2020-03-31,Salisbury MD,0.0,0.0,0.0,0.0,0.0
164,2020-03-01 2020-03-31,Salt Lake City UT,51.0,10.0,14.0,0.0,0.0
165,2020-03-01 2020-03-31,San Angelo TX,0.0,0.0,0.0,0.0,0.0
166,2020-03-01 2020-03-31,San Antonio TX,32.0,12.0,12.0,0.0,0.0
167,2020-03-01 2020-03-31,San Diego CA,22.0,17.0,16.0,0.0,21.0
168,2020-03-01 2020-03-31,San Francisco-Oakland-San Jose CA,62.0,16.0,10.0,0.0,15.0
169,2020-03-01 2020-03-31,Santa Barbara-Santa Maria-San Luis Obispo CA,0.0,0.0,22.0,0.0,29.0
170,2020-03-01 2020-03-31,Savannah GA,0.0,0.0,0.0,0.0,0.0
171,2020-03-01 2020-03-31,Seattle-Tacoma WA,100.0,27.0,20.0,4.0,12.0
172,2020-03-01 2020-03-31,Sherman TX-Ada OK,0.0,0.0,0.0,100.0,0.0
173,2020-03-01 2020-03-31,Shreveport LA,0.0,0.0,0.0,0.0,16.0
174,2020-03-01 2020-03-31,Sioux City IA,0.0,0.0,53.0,0.0,0.0
175,2020-03-01 2020-03-31,Sioux Falls(Mitchell) SD,0.0,0.0,0.0,0.0,0.0
176,2020-03-01 2020-03-31,South Bend-Elkhart IN,0.0,0.0,0.0,0.0,28.0
177,2020-03-01 2020-03-31,Spokane WA,0.0,65.0,15.0,0.0,10.0
178,2020-03-01 2020-03-31,Springfield MO,0.0,0.0,19.0,0.0,50.0
179,2020-03-01 2020-03-31,Springfield-Holyoke MA,0.0,0.0,22.0,0.0,0.0
180,2020-03-01 2020-03-31,St. Joseph MO,0.0,0.0,0.0,0.0,0.0
181,2020-03-01 2020-03-31,St. Louis MO,67.0,20.0,10.0,0.0,13.0
182,2020-03-01 2020-03-31,Syracuse NY,0.0,0.0,16.0,0.0,0.0
183,2020-03-01 2020-03-31,Tallahassee FL-Thomasville GA,0.0,0.0,49.0,0.0,0.0
184,2020-03-01 2020-03-31,Tampa-St. Petersburg (Sarasota) FL,41.0,25.0,23.0,4.0,8.0
185,2020-03-01 2020-03-31,Terre Haute IN,0.0,0.0,0.0,0.0,0.0
186,2020-03-01 2020-03-31,Toledo OH,0.0,34.0,32.0,0.0,11.0
187,2020-03-01 2020-03-31,Topeka KS,0.0,0.0,0.0,0.0,28.0
188,2020-03-01 2020-03-31,Traverse City-Cadillac MI,0.0,0.0,0.0,0.0,48.0
189,2020-03-01 2020-03-31,Tri-Cities TN-VA,0.0,0.0,26.0,0.0,17.0
190,2020-03-01 2020-03-31,Tucson (Sierra Vista) AZ,41.0,0.0,44.0,0.0,10.0
191,2020-03-01 2020-03-31,Tulsa OK,0.0,28.0,27.0,0.0,9.0
192,2020-03-01 2020-03-31,Twin Falls ID,0.0,0.0,0.0,0.0,0.0
193,2020-03-01 2020-03-31,Tyler-Longview(Lufkin & Nacogdoches) TX,0.0,0.0,0.0,0.0,0.0
194,2020-03-01 2020-03-31,Utica NY,0.0,0.0,0.0,0.0,0.0
195,2020-03-01 2020-03-31,Victoria TX,0.0,0.0,0.0,0.0,0.0
196,2020-03-01 2020-03-31,Waco-Temple-Bryan TX,0.0,0.0,0.0,0.0,21.0
197,2020-03-01 2020-03-31,Washington DC (Hagerstown MD),42.0,21.0,20.0,0.0,18.0
198,2020-03-01 2020-03-31,Watertown NY,0.0,0.0,0.0,0.0,0.0
199,2020-03-01 2020-03-31,Wausau-Rhinelander WI,0.0,0.0,42.0,0.0,0.0
200,2020-03-01 2020-03-31,West Palm Beach-Ft. Pierce FL,63.0,0.0,7.0,0.0,20.0
201,2020-03-01 2020-03-31,Wheeling WV-Steubenville OH,0.0,0.0,0.0,0.0,0.0
202,2020-03-01 2020-03-31,Wichita Falls TX & Lawton OK,0.0,0.0,50.0,0.0,0.0
203,2020-03-01 2020-03-31,Wichita-Hutchinson KS,0.0,0.0,33.0,0.0,0.0
204,2020-03-01 2020-03-31,Wilkes Barre-Scranton PA,0.0,28.0,39.0,0.0,17.0
205,2020-03-01 2020-03-31,Wilmington NC,0.0,0.0,65.0,0.0,43.0
206,2020-03-01 2020-03-31,Yakima-Pasco-Richland-Kennewick WA,0.0,0.0,0.0,0.0,36.0
207,2020-03-01 2020-03-31,Youngstown OH,0.0,0.0,0.0,0.0,0.0
208,2020-03-01 2020-03-31,Yuma AZ-El Centro CA,0.0,0.0,53.0,0.0,0.0
209,2020-03-01 2020-03-31,Zanesville OH,0.0,0.0,0.0,0.0,0.0
210,2020-04-01 2020-04-30,Abilene-Sweetwater TX,0.0,0.0,29.0,0.0,0.0
211,2020-04-01 2020-04-30,Albany GA,0.0,0.0,0.0,0.0,0.0
212,2020-04-01 2020-04-30,Albany-Schenectady-Troy NY,29.0,64.0,25.0,30.0,38.0
213,2020-04-01 2020-04-30,Albuquerque-Santa Fe NM,40.0,0.0,12.0,0.0,13.0
214,2020-04-01 2020-04-30,Alexandria LA,0.0,0.0,45.0,0.0,0.0
215,2020-04-01 2020-04-30,Alpena MI,0.0,0.0,0.0,0.0,0.0
216,2020-04-01 2020-04-30,Amarillo TX,0.0,0.0,0.0,0.0,36.0
217,2020-04-01 2020-04-30,Anchorage AK,0.0,0.0,0.0,0.0,0.0
218,2020-04-01 2020-04-30,Atlanta GA,36.0,68.0,10.0,5.0,36.0
219,2020-04-01 2020-04-30,Augusta GA,0.0,0.0,32.0,0.0,36.0
220,2020-04-01 2020-04-30,Austin TX,56.0,52.0,16.0,0.0,23.0
221,2020-04-01 2020-04-30,Bakersfield CA,0.0,0.0,20.0,0.0,11.0
222,2020-04-01 2020-04-30,Baltimore MD,28.0,15.0,14.0,14.0,23.0
223,2020-04-01 2020-04-30,Bangor ME,0.0,0.0,22.0,0.0,100.0
224,2020-04-01 2020-04-30,Baton Rouge LA,0.0,0.0,17.0,0.0,30.0
225,2020-04-01 2020-04-30,Beaumont-Port Arthur TX,0.0,0.0,19.0,0.0,43.0
226,2020-04-01 2020-04-30,Bend OR,0.0,0.0,32.0,0.0,0.0
227,2020-04-01 2020-04-30,"Billings, MT",0.0,0.0,0.0,0.0,33.0
228,2020-04-01 2020-04-30,Biloxi-Gulfport MS,0.0,0.0,0.0,0.0,0.0
229,2020-04-01 2020-04-30,Binghamton NY,0.0,0.0,22.0,0.0,25.0
230,2020-04-01 2020-04-30,Birmingham AL,38.0,56.0,11.0,26.0,21.0
231,2020-04-01 2020-04-30,Bluefield-Beckley-Oak Hill WV,0.0,0.0,31.0,0.0,69.0
232,2020-04-01 2020-04-30,Boise ID,0.0,61.0,8.0,0.0,18.0
233,2020-04-01 2020-04-30,Boston MA-Manchester NH,34.0,37.0,13.0,11.0,29.0
234,2020-04-01 2020-04-30,Bowling Green KY,0.0,0.0,0.0,0.0,0.0
235,2020-04-01 2020-04-30,Buffalo NY,56.0,0.0,20.0,0.0,32.0
236,2020-04-01 2020-04-30,Burlington VT-Plattsburgh NY,0.0,0.0,25.0,0.0,28.0
237,2020-04-01 2020-04-30,Butte-Bozeman MT,0.0,0.0,34.0,0.0,0.0
238,2020-04-01 2020-04-30,Casper-Riverton WY,0.0,0.0,0.0,0.0,0.0
239,2020-04-01 2020-04-30,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,0.0,0.0,33.0,0.0,18.0
240,2020-04-01 2020-04-30,Champaign & Springfield-Decatur IL,0.0,0.0,24.0,0.0,55.0
241,2020-04-01 2020-04-30,Charleston SC,0.0,0.0,15.0,0.0,8.0
242,2020-04-01 2020-04-30,Charleston-Huntington WV,0.0,0.0,8.0,0.0,37.0
243,2020-04-01 2020-04-30,Charlotte NC,42.0,39.0,21.0,0.0,27.0
244,2020-04-01 2020-04-30,Charlottesville VA,0.0,0.0,0.0,0.0,0.0
245,2020-04-01 2020-04-30,Chattanooga TN,0.0,0.0,39.0,0.0,27.0
246,2020-04-01 2020-04-30,Cheyenne WY-Scottsbluff NE,0.0,0.0,51.0,0.0,0.0
247,2020-04-01 2020-04-30,Chicago IL,44.0,50.0,15.0,4.0,22.0
248,2020-04-01 2020-04-30,Chico-Redding CA,0.0,0.0,32.0,0.0,18.0
249,2020-04-01 2020-04-30,Cincinnati OH,26.0,38.0,25.0,0.0,34.0
250,2020-04-01 2020-04-30,Clarksburg-Weston WV,0.0,0.0,0.0,0.0,0.0
251,2020-04-01 2020-04-30,Cleveland-Akron (Canton) OH,57.0,45.0,18.0,11.0,20.0
252,2020-04-01 2020-04-30,Colorado Springs-Pueblo CO,0.0,0.0,39.0,0.0,37.0
253,2020-04-01 2020-04-30,Columbia SC,0.0,0.0,13.0,0.0,23.0
254,2020-04-01 2020-04-30,Columbia-Jefferson City MO,0.0,0.0,0.0,0.0,39.0
255,2020-04-01 2020-04-30,Columbus GA,0.0,0.0,39.0,0.0,0.0
256,2020-04-01 2020-04-30,Columbus OH,17.0,0.0,17.0,17.0,41.0
257,2020-04-01 2020-04-30,Columbus-Tupelo-West Point MS,0.0,0.0,0.0,0.0,0.0
258,2020-04-01 2020-04-30,Corpus Christi TX,0.0,0.0,52.0,0.0,0.0
259,2020-04-01 2020-04-30,Dallas-Ft. Worth TX,40.0,34.0,16.0,5.0,22.0
260,2020-04-01 2020-04-30,Davenport IA-Rock Island-Moline IL,0.0,0.0,10.0,0.0,59.0
261,2020-04-01 2020-04-30,Dayton OH,0.0,0.0,25.0,0.0,28.0
262,2020-04-01 2020-04-30,Denver CO,18.0,77.0,24.0,9.0,29.0
263,2020-04-01 2020-04-30,Des Moines-Ames IA,20.0,0.0,17.0,0.0,20.0
264,2020-04-01 2020-04-30,Detroit MI,24.0,70.0,14.0,0.0,33.0
265,2020-04-01 2020-04-30,Dothan AL,0.0,0.0,0.0,0.0,0.0
266,2020-04-01 2020-04-30,Duluth MN-Superior WI,0.0,0.0,0.0,0.0,22.0
267,2020-04-01 2020-04-30,El Paso TX,0.0,0.0,13.0,0.0,14.0
268,2020-04-01 2020-04-30,Elmira NY,0.0,0.0,0.0,0.0,0.0
269,2020-04-01 2020-04-30,Erie PA,0.0,0.0,19.0,0.0,44.0
270,2020-04-01 2020-04-30,Eugene OR,0.0,0.0,0.0,0.0,51.0
271,2020-04-01 2020-04-30,Eureka CA,0.0,0.0,45.0,0.0,0.0
272,2020-04-01 2020-04-30,Evansville IN,0.0,0.0,34.0,0.0,26.0
273,2020-04-01 2020-04-30,Fairbanks AK,0.0,0.0,67.0,0.0,0.0
274,2020-04-01 2020-04-30,Fargo-Valley City ND,0.0,0.0,23.0,0.0,0.0
275,2020-04-01 2020-04-30,Flint-Saginaw-Bay City MI,0.0,51.0,47.0,0.0,23.0
276,2020-04-01 2020-04-30,Florence-Myrtle Beach SC,0.0,0.0,0.0,0.0,33.0
277,2020-04-01 2020-04-30,Fresno-Visalia CA,41.0,0.0,16.0,0.0,27.0
278,2020-04-01 2020-04-30,Ft. Myers-Naples FL,33.0,0.0,5.0,0.0,54.0
279,2020-04-01 2020-04-30,Ft. Smith-Fayetteville-Springdale-Rogers AR,0.0,0.0,0.0,0.0,38.0
280,2020-04-01 2020-04-30,Ft. Wayne IN,0.0,0.0,11.0,0.0,0.0
281,2020-04-01 2020-04-30,Gainesville FL,0.0,0.0,0.0,0.0,20.0
282,2020-04-01 2020-04-30,Glendive MT,0.0,0.0,0.0,0.0,0.0
283,2020-04-01 2020-04-30,Grand Junction-Montrose CO,0.0,0.0,37.0,0.0,0.0
284,2020-04-01 2020-04-30,Grand Rapids-Kalamazoo-Battle Creek MI,57.0,100.0,23.0,0.0,26.0
285,2020-04-01 2020-04-30,Great Falls MT,0.0,0.0,0.0,0.0,0.0
286,2020-04-01 2020-04-30,Green Bay-Appleton WI,0.0,47.0,12.0,0.0,42.0
287,2020-04-01 2020-04-30,Greensboro-High Point-Winston Salem NC,0.0,29.0,8.0,0.0,44.0
288,2020-04-01 2020-04-30,Greenville-New Bern-Washington NC,0.0,0.0,0.0,0.0,19.0
289,2020-04-01 2020-04-30,Greenville-Spartanburg SC-Asheville NC-Anderson SC,11.0,71.0,19.0,0.0,28.0
290,2020-04-01 2020-04-30,Greenwood-Greenville MS,0.0,0.0,71.0,0.0,0.0
291,2020-04-01 2020-04-30,Harlingen-Weslaco-Brownsville-McAllen TX,0.0,0.0,15.0,0.0,17.0
